key,0,2,18,19,20
204,建筑7号,,SE_Bt_Etc_KoboldGolemWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_KoboldGolemBye
205,暗影玲龙,,SE_Bt_Etc_BanshinryuuWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_BanshinryuuBye
206,搬运魔石精,,SE_Bt_Etc_SpriganWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_SpriganBye
207,得到宽恕的沉默,,SE_Bt_Etc_YonsokuTenshiWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_YonsokuTenshiBye
208,长颈驼,,SE_Bt_Etc_DhalmelWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_DhalmelBye
209,白化黑羊,,SE_Bt_Etc_SheepWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_SheepBye
210,,,SE_Bt_Etc_FairyOakWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_FairyOakBye
211,巫菲提,,SE_Bt_Etc_GorilaWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_GorilaBye
212,恐爪龙,,SE_Bt_Etc_RaptorWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_RaptorBye
213,劳动十四号,,SE_Bt_Etc_Labor8Whistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Labor8Bye
214,王孔雀,,SE_Bt_Etc_PeacockWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_PeacockBye
215,水蛇大人的罐子,,SE_Bt_Etc_TsuchinokoWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_TsuchinokoBye
216,无齿翼龙,,SE_Bt_Etc_PteranodonWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_PteranodonBye
217,红宝石玲龙,,SE_Bt_Etc_BanshinryuuWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_BanshinryuuBye
218,弓鲛,,SE_Bt_Etc_SharkWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_SharkBye
219,拉姆,,SE_Bt_Etc_1stRamuhWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_1stRamuhBye
220,红电气宝石兽,,SE_Bt_Etc_CarbuncleWhistle,SE_Bt_Etc_HarpieWhistle_only,SE_Bt_Etc_CarbuncleBye
221,,,SE_Bt_Etc_TsuchinokoWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_TsuchinokoBye
222,陆行鸟篷车,,SE_Bt_Etc_CCarriageWhistle,SE_Bt_Etc_ChocoboWhistle_only,SE_Bt_Etc_CCarriageBye
223,矮人战车,,SE_Bt_Etc_DTankWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_DTankBye
224,加百列α,,SE_Bt_Etc_ZeroGabrielWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_ZeroGabrieBye
225,硕山羊,,SE_Bt_Etc_GazelleWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_GazelleBye
226,光之玲龙,,SE_Bt_Etc_BanshinryuuWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_BanshinryuuBye
227,,,SE_Bt_Etc_DTankWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_DTankBye
228,地缚猫沙发,,SE_Bt_Etc_YKWChairWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_YKWChairBye
229,改良型魔导运输器,,SE_Bt_Etc_HakaseIsuWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_HakaseIsuBye
230,艾尔·图,,SE_Bt_Etc_ErtoWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_ErtoBye
231,英西塔土斯,,SE_Bt_Etc_UnicornWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_UnicornBye
232,雪人,,SE_Bt_Etc_SnowmanWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_SnowmanBye
233,真月魔导鲸,,SE_Bt_Etc_FF4MadosenWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_FF4MadosenBye
234,伊甸,,SE_Bt_Etc_EdenPrimelWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_EdenPrimeBye
235,刻耳柏洛斯,,SE_Bt_Etc_CerberusWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_CerberusBye
236,大壳蟹,,SE_Bt_Etc_FF11CrabWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_FF11CrabBye
237,阿里翁,,SE_Bt_Etc_6LeggedHorseWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_6LeggedHorseBye
238,绿宝石玲龙,,SE_Bt_Etc_BanshinryuuWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_BanshinryuuBye
239,原型魔导机车大魔,,SE_Bt_Etc_MagunarodersWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MagunarodersBye
240,巧克力小妖,,SE_Bt_Etc_MarimokunWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_MarimokunBye
241,加百列III号机,,SE_Bt_Etc_ZeroGabrielWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_ZeroGabrieBye
242,雌羚羊,,SE_Bt_Etc_YackleFWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_YackleFBye
243,雄羚羊,,SE_Bt_Etc_YackleMWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_YackleMBye
244,,,SE_Bt_Etc_MadoWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MadoBye
245,黑钢机龙连达巴非,,SE_Bt_Etc_MechDragonWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MechDragonBye
246,王冠号,,SE_Bt_Etc_Bike12Whistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Bike12Bye
247,巡航驱逐者,,SE_Bt_Etc_CChaserWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_CChaserBye
248,建筑06S号,,SE_Bt_Etc_KoboldGolemWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_KoboldGolemBye
249,钻石玲龙,,SE_Bt_Etc_BanshinryuuWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_BanshinryuuBye
250,极地熊,,SE_Bt_Etc_XmasKumaWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_XmasKumaBye
251,,,SE_Bt_Etc_MadoWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MadoBye
252,巨鲶鱼金轿,,SE_Bt_Etc_NamazuoWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_NamazuoBye
253,金蛇大人的罐子,,SE_Bt_Etc_TsuchinokoWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_TsuchinokoBye
254,魔法幻卡,,SE_Bt_Etc_TTCWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_TTCBye
255,海岛蔓德拉,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
256,海岛洋葱王子,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
257,海岛茄子骑士,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
258,海岛蒜头明星,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
259,海岛番茄国王,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
260,海岛蔓德拉王后,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
261,永暗猞猁,,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye
262,圣光猞猁,,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye
263,阿尔戈斯,,SE_Bt_Etc_Mount_MoonDog_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_MoonDog_bye
264,恐慌装甲,,SE_Bt_Etc_Mount_Dread_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_Dread_bye
265,亚灵菲尼克司,,SE_Bt_Etc_Mount_Phoenix_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Phoenix_bye
266,卡吕冬堤斯,,SE_Bt_Etc_Mount_Boar_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Boar_bye
267,优胜犬,,SE_Bt_Etc_Mount_Bulldog_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Bulldog_bye
268,等级检测仪,,SE_Bt_Etc_Mount_LvChecker_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_LvChecker_bye
269,猴面爸爸,,SE_Bt_Etc_Mount_Paissa_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Paissa_bye
270,,,SE_Bt_Etc_TwinTaniaWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_TwinTaniaBye
271,,,SE_Bt_Etc_Bike12Whistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Bike12Bye
272,,,SE_Bt_Etc_MadoWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MadoBye
273,犀蜴,,SE_Bt_Etc_Mount_FF11Wivre_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_FF11Wivre_bye
274,仙子猪大王,,SE_Bt_Etc_FairyOakWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_FairyOakBye
275,,,SE_Bt_Etc_DodoWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_DodoBye
276,,,,,
277,加隆德GL-II,,SE_Bt_Etc_Mount_AmericanBike_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_AmericanBike_bye
278,,,,,
279,机巧莲座,,SE_Bt_Etc_Mount_Lotus_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Lotus_bye
280,菲尔亚,,SE_Bt_Etc_Mount_ColorDragon_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_ColorDragon_bye
281,阿尔科诺斯特,,SE_Bt_Etc_Mount_Peryton_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Peryton_bye
282,海岛水牛,,SE_Bt_Etc_Mount_Kujata_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Kujata_bye
283,腕龙,,SE_Bt_Etc_Mount_Brachioraidos_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Brachioraidos_bye
284,辅助机602,,SE_Bt_Etc_Mount_YTCPod_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_YTCPod_bye
285,月面跃动机,,SE_Bt_Etc_Mount_BuildSupporter_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_BuildSupporter_bye
286,海岛短吻鳄,,SE_Bt_Etc_Mount_Crocodile_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Crocodile_bye
287,河马车,,SE_Bt_Etc_Mount_HippoCar_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_HippoCar_bye
288,巨魔,,SE_Bt_Etc_Mount_Troll_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Troll_bye
289,,,SE_Bt_Etc_MadoWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MadoBye
290,不明飞行物体？,,SE_Bt_Etc_Mount_FF8-UFO_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_FF8-UFO_bye
291,醋蝎龙,,SE_Bt_Etc_Mount_Biter_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Biter_bye
292,正统裂钳蟹,,SE_Bt_Etc_Mount_HorseshoeCrab_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_HorseshoeCrab_bye
293,蓝羽猞猁,,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye
294,大大柴,,SE_Bt_Etc_Mount_Shiba_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Shiba_bye
295,,,SE_Bt_Etc_Mount_HippoCar_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_HippoCar_bye
296,,,SE_Bt_Etc_Mount_HippoCar_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_HippoCar_bye
297,旅行协助机,,SE_Bt_Etc_Mount_MainteRobo_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_MainteRobo_bye
298,缪·缪咻,,SE_Bt_Etc_Mount_SpaceJellyfish_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_SpaceJellyfish_bye
299,幻奇猎鹰,,SE_Bt_Etc_BirdWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_BirdBye
300,魔法雨伞,,SE_Bt_Etc_Mount_Umbrella_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Umbrella_bye
301,魔法阳伞,,SE_Bt_Etc_Mount_Umbrella_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Umbrella_bye
302,幻象闪电,,SE_Bt_Etc_Mount_Reindeer_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Reindeer_bye
303,希拉狄哈王座,,SE_Bt_Etc_Mount_VVDChair_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_VVDChair_bye
304,羽衣精,,SE_Bt_Etc_Mount_NanaFamiliar_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_NanaFamiliar_bye
305,炎灵兽,,SE_Bt_Etc_Mount_FlameBeast_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_FlameBeast_bye
306,煞风猞猁,,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye
307,,,SE_Bt_Etc_Mount_SpaceJellyfish_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_SpaceJellyfish_bye
308,永恒,,SE_Bt_Etc_ToraWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_ToraBye
309,,,SE_Bt_Etc_Mount_BuildSupporter_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_BuildSupporter_bye
310,青磷气球,,SE_Bt_Etc_Mount_Balloon_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Balloon_bye
311,安登三世,,SE_Bt_Etc_Mount_GrassFace_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_GrassFace_bye
312,黑杰克号,,SE_Bt_Etc_Mount_BlackJack_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_BlackJack_bye
313,法厄同,,SE_Bt_Etc_IxionWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_IxionBye
314,粉红,,SE_Bt_Etc_ElephantWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_ElephantBye
315,炀火猞猁,,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye
316,魔导复仇者金色涂装特制型,,SE_Bt_Etc_MekagoriraWhistle,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_MekagoriraBye
317,克律索马罗斯,,SE_Bt_Etc_SheepWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_SheepBye
318,加隆德GL-IS,,SE_Bt_Etc_Mount_Sidecar_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_Sidecar_bye
319,巨型钝口螈,,SE_Bt_Etc_Mount_WooperLooper_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_WooperLooper_bye
320,新生不死鸟,,SE_Bt_Etc_Mount_10thPhoenix_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_10thPhoenix_bye
321,荡悠悠,,SE_Bt_Etc_Mount_VVD2-ObakeChochin_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_VVD2-ObakeChochin_bye
322,狮子王子,,SE_Bt_Etc_Mount_VVD2-Nue_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_VVD2-Nue_bye
323,影狼,,SE_Bt_Etc_Mount_KageOh_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_KageOh_bye
324,魔法儿童床,,SE_Bt_Etc_Mount_BedKusocho_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_BedKusocho_bye
325,暗影猞猁,,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye
326,托加尔,,SE_Bt_Etc_Mount_SXT_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_SXT_bye
327,方舟,,SE_Bt_Etc_Mount_CEArk_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_CEArk_bye
328,巴哈姆特·幽愿,,SE_Bt_Etc_Mount_FF4-Bahamut_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_FF4-Bahamut_bye
329,弦月,,SE_Bt_Etc_Mount_Tsuki_to_Leporrit_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Tsuki_to_Leporrit_bye
330,糖豆犀牛,,SE_Bt_Etc_Mount_FGS_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_FGS_bye
331,压迫者,,SE_Bt_Etc_Mount_Yosai_2soku_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_Yosai_2soku_bye
332,深渊猞猁,,SE_Bt_Etc_Mount_Maju_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Maju_bye
333,月光仙人刺,,SE_Bt_Etc_Mount_UchuSaboten_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_UchuSaboten_bye
334,斯塔缇丝幻影,,SE_Bt_Etc_Mount_Nimue_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Nimue_bye
335,加隆德GL-IIT,,SE_Bt_Etc_Mount_TractorBike_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_TractorBike_bye
336,皮蒂,,SE_Bt_Etc_GuuBooWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_GuuBooBye
337,,,,,
338,库阿库阿,,SE_Bt_Etc_Mount_SenreijuCu_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_SenreijuCu_bye
339,海岛皮里福尔,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
340,海岛沙漠玫瑰,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
341,,,SE_Bt_Etc_GuuBooWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_GuuBooBye
342,小鸣鼠,,SE_Bt_Etc_Mount_BladeMomonga_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_BladeMomonga_bye
343,飞梭A9,,SE_Bt_Etc_Mount_9thAirBike_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_9thAirBike_bye
344,羊驼,,SE_Bt_Etc_Mount_Alpaca_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Alpaca_bye
345,天灾之翼,,SE_Bt_Etc_Mount_Wing_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Wing_bye
346,奇迹之翼,,SE_Bt_Etc_Mount_Wing_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Wing_bye
347,外勤机,,SE_Bt_Etc_Mount_Guideroid_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_Guideroid_bye
348,美花帕拉,,SE_Bt_Etc_Mount_Capybara_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Capybara_bye
349,独轮车S1,,SE_Bt_Etc_Mount_MonoBike_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_MonoBike_bye
350,犎牛,,SE_Bt_Etc_Mount_AmericanBison_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_AmericanBison_bye
351,乌勒尔,,SE_Bt_Etc_Mount_ArmoredWyvern_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_ArmoredWyvern_bye
352,凯吉古拉,,SE_Bt_Etc_Mount_PteranodonRock_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_PteranodonRock_bye
353,半机器龟,,SE_Bt_Etc_Mount_AdamanCyber_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_AdamanCyber_bye
354,浪祖,,SE_Bt_Etc_ZooWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_ZooBye
355,,,SE_Bt_Etc_Mount_Alpaca_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Alpaca_bye
356,酒桶刺,,SE_Bt_Etc_Mount_MachoSaboten_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_MachoSaboten_bye
357,食蛋兽,,SE_Bt_Etc_Mount_Arikui_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Arikui_bye
358,海牛,,SE_Bt_Etc_Mount_BigManatee_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_BigManatee_bye
359,,,,,
360,暗黑羽衣,,SE_Bt_Etc_Mount_KurayamiKumo_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_KurayamiKumo_bye
361,暗黑领域,,SE_Bt_Etc_Mount_AnkokuTenku_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_AnkokuTenku_bye
362,风火锅,,SE_Bt_Etc_Mount_Hinabe_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Hinabe_bye
363,永恒之翼,,SE_Bt_Etc_Mount_Wing_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Wing_bye
364,强力机兵,,SE_Bt_Etc_Mount_WKSMech1_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_WKSMech1_bye
365,商贾神威,,SE_Bt_Etc_InugamiWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_InugamiBye
366,,,,,
367,,,,,
368,CHL P-0005,,,,
369,,,SE_Bt_Etc_Mount_BigManatee_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_BigManatee_bye
370,,,,,
371,,,,,
372,恶魔板,,SE_Bt_Etc_Mount_DemonWallMKD_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_DemonWallMKD_call_bye
373,瓣齿鲨,,SE_Bt_Etc_Mount_SameNingen_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_SameNingen_bye
374,陪伴雪人,,SE_Bt_Etc_SnowmanWhistle,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_SnowmanBye
375,,,,,
376,,,,,
377,,,,,
378,CHL W-0001,,,,
379,,,,,
380,,,,,
381,拟鸟枝,,SE_Bt_Etc_Mount_ShinpiTori_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_ShinpiTori_bye
382,飞梭C9,,SE_Bt_Etc_Mount_SolutionNineCar_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_SolutionNineCar_bye
383,古代魔法船,,SE_Bt_Etc_Mount_MKDHikousen_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_MKDHikousen_bye
384,,,,,
385,高机动型强力机兵,,SE_Bt_Etc_Mount_WKSMech1_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_WKSMech1_bye
386,,,,,
387,,,,,
388,进击的好脑袋,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
389,骑士之翼,,SE_Bt_Etc_Mount_Wing_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Wing_bye
390,魔导螳螂,,SE_Bt_Etc_Mount_KamakiriMech_call,SE_Bt_Etc_MadoWhistle_only,SE_Bt_Etc_Mount_KamakiriMech_bye
391,,,SE_Bt_Etc_Mount_ShinpiTori_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_ShinpiTori_bye
392,,,,,
393,,,,,
394,,,,,
395,,,,,
396,南瓜怪,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
397,蓬松猫,,SE_Bt_Etc_Mount_Neko_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Neko_bye
398,,,,,
399,,,,,
400,羊,,SE_Bt_Etc_Mount_FF9_Yarn_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_FF9_Yarn_bye
401,,,,,
402,,,,,
403,,,,,
404,,,,,
405,,,,,
406,,,SE_Bt_Etc_Mount_Mandragora_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Mandragora_bye
407,死亡之翼,,SE_Bt_Etc_Mount_Wing_call,SE_Bt_Etc_GuuBooWhistle_only,SE_Bt_Etc_Mount_Wing_bye
408,,,,,
409,,,,,
410,,,,,
411,,,,,
412,,,,,
413,,,,,
414,,,,,
415,,,,,
416,,,,,
417,,,,,
418,,,,,
419,,,,,
420,,,,,
421,,,,,
422,,,,,
423,,,,,
424,,,,,
425,,,,,
426,,,,,
427,,,,,
428,,,,,
429,,,,,
430,,,,,
431,,,,,
432,,,,,
433,,,,,
434,,,,,
435,,,,,
436,,,,,
437,,,,,
438,,,,,
439,,,,,
440,,,,,
